ID,Description,n_studies,n_cell_types,n_percentages,weighted_meta_pvalue,weighted_meta_padj,weighted_mean_NES,weighted_mean_pvalue,weighted_mean_padj,weighted_enhanced_score,effect_consistency,min_NES,max_NES,nes_range,individual_NES,individual_pvalue,individual_padj,individual_percentages,individual_cell_types,individual_weights,database,meta_group,weighted_analysis,analysis_version,weighted_meta_padj_corrected
GO:0099081,supramolecular polymer,3,1,3,0.005281067597414057,0.015570390543390418,2.4520512224622046,2.2006400570815385e-4,0.0011829336440150797,2.4520512224622046,0.889189805784528,2.1630486317227957,2.681162895011053,0.5181142632882572,2.327;2.681;2.163,2.2e-04;2.1e-05;1.0e-03,7.3e-04;8.6e-05;7.8e-03,5pct;10pct;25pct,376_Astro;376_Astro;376_Astro,0.5;0.4;0.1,GO_CC,376_Astro,TRUE,v7_weighted_standalone,0.009232104811643391
GO:0048513,animal organ development,1,1,1,0.00470486906518105,0.01860103591126938,1.961566013478266,0.00470486906518105,0.01860103591126938,1.961566013478266,1,1.961566013478266,1.961566013478266,0,1.962,4.7e-03,1.9e-02,10pct,78_Sst_HPF,0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.009240054328011308
GO:0099512,supramolecular fiber,3,1,3,0.00534500121131243,0.015723244092979923,2.453511907582626,2.3626649295679285e-4,0.0012879344335252605,2.453511907582626,0.8920051152850045,2.1776554829270123,2.681162895011053,0.5035074120840406,2.327;2.681;2.178,2.2e-04;2.1e-05;1.2e-03,7.3e-04;8.6e-05;8.9e-03,5pct;10pct;25pct,376_Astro;376_Astro;376_Astro,0.5;0.4;0.1,GO_CC,376_Astro,TRUE,v7_weighted_standalone,0.009265689778922694
mmu05208,Chemical carcinogenesis - reactive oxygen species,2,1,2,0.005341661930832092,0.011162371948513094,2.4272721437899083,3.635260347756282e-4,9.229628075519123e-4,2.4272721437899083,0.9428022092879594,2.31868137132313,2.5141447617633306,0.19546339044020078,2.514;2.319,1.5e-04;6.3e-04,3.8e-04;1.6e-03,5pct;10pct,376_Astro;376_Astro,0.5;0.4,KEGG,376_Astro,TRUE,v7_weighted_standalone,0.009265689778922694
GO:0030658,transport vesicle membrane,3,1,3,0.00476025534690782,0.014267497111724403,2.5063212162578754,5.563286188793441e-4,0.0018993179357004904,2.5063212162578754,0.86117624547416,2.2622429803365893,2.866997465313098,0.6047544849765085,2.262;2.867;2.284,9.6e-04;2.6e-06;7.7e-04,2.6e-03;1.4e-05;6.1e-03,5pct;10pct;25pct,78_Sst_HPF;78_Sst_HPF;78_Sst_HPF,0.5;0.4;0.1,GO_CC,78_Sst_HPF,TRUE,v7_weighted_standalone,0.009302685656894336
GO:0070161,anchoring junction,1,1,1,0.0047678205286587,0.01118167433506864,2.022492108450669,0.0047678205286587,0.01118167433506864,2.022492108450669,1,2.022492108450669,2.022492108450669,0,2.022,4.8e-03,1.1e-02,10pct,78_Sst_HPF,0.4,GO_CC,78_Sst_HPF,TRUE,v7_weighted_standalone,0.009302685656894336
GO:0051129,negative regulation of cellular component organization,2,1,2,0.005394202173432397,0.021745174305194594,2.3306783935654325,0.0010189115239989575,0.0041667713862943235,2.3306783935654325,0.8158008282181108,2.056878320930563,2.6729284843590193,0.6160501634284561,2.057;2.673,1.8e-03;2.8e-05,7.3e-03;2.8e-04,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.009324263756933144
GO:0019752,carboxylic acid metabolic process,2,1,2,0.005470206364698819,0.022673247018228516,2.3755860957171513,2.9633014288605274e-4,0.0018251213112675244,2.3755860957171513,0.9859840979450877,2.3546351894427833,2.401774728560111,0.04713953911732771,2.355;2.402,3.5e-04;2.3e-04,2.1e-03;1.5e-03,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.009410462225225685
GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,1,1,1,0.00547517802194949,0.0134598126372925,-2.02201401051543,0.00547517802194949,0.0134598126372925,2.02201401051543,1,-2.02201401051543,-2.02201401051543,0,-2.022,5.5e-03,1.3e-02,5pct,376_Astro,0.5,GO_MF,376_Astro,TRUE,v7_weighted_standalone,0.009410462225225685
GO:0033043,regulation of organelle organization,1,1,1,0.00484597163647218,0.01888905141399547,1.9556135007559272,0.00484597163647218,0.01888905141399547,1.9556135007559272,1,1.9556135007559272,1.9556135007559272,0,1.956,4.8e-03,1.9e-02,10pct,78_Sst_HPF,0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.009412318355374767
GO:0048878,chemical homeostasis,2,1,2,0.004855436346929555,0.020602888448339626,2.4309909691284304,3.528652406742355e-4,0.002001259143390182,2.4309909691284304,0.9536968457015867,2.3599826533816493,2.5197513638119062,0.15976871043025698,2.36;2.52,5.6e-04;9.1e-05,3.0e-03;7.1e-04,5pct;10pct,78_Sst_HPF;78_Sst_HPF,0.5;0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.009412318355374767
GO:0009060,aerobic respiration,3,1,3,0.0054928517404673645,0.030616796352759393,2.5725162275118936,3.5939193092901945e-4,0.003337217730618678,2.5725162275118936,0.8976469469996157,2.335346713701264,2.820076594787837,0.4847298810865732,2.422;2.82;2.335,6.4e-04;8.1e-06;3.9e-04,3.4e-03;9.5e-05;1.6e-02,5pct;10pct;25pct,376_Astro;376_Astro;376_Astro,0.5;0.4;0.1,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.009414094342727353
GO:0009201,ribonucleoside triphosphate biosynthetic process,6,2,3,0.0049377820060458304,0.05123902081575971,2.313855880763148,0.001629240141958623,0.007085599590912958,2.313855880763148,0.9239911211567817,2.1405771700806393,2.5667103839991565,0.4261332139185172,2.187;2.449;2.567;2.141;2.431;2.548,1.9e-03;2.3e-04;8.1e-05;4.0e-03;4.9e-04;8.7e-05,7.9e-03;1.5e-03;7.6e-03;1.4e-02;2.9e-03;7.1e-03,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,0.0094149100498444
GO:0072522,purine-containing compound biosynthetic process,4,2,2,0.004952794700488178,0.03179964295503809,2.1685204812187,0.002259103021663688,0.009356798451383043,2.1685204812187,0.9900408104738601,2.1353209319312363,2.180789396913798,0.04546846498256185,2.179;2.181;2.175;2.135,2.2e-03;2.3e-03;2.7e-03;1.7e-03,8.6e-03;1.0e-02;1.1e-02;8.0e-03,5pct;10pct;5pct;10pct,356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.5;0.4,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,0.0094149100498444
GO:0010975,regulation of neuron projection development,3,1,3,0.00487917862588471,0.028599174838247057,2.529180397198529,2.1831841306380815e-4,0.004176530495469926,2.529180397198529,0.9121172049777133,2.2249727843825213,2.652375534690821,0.4274027503082998,2.491;2.652;2.225,2.1e-04;1.8e-05;1.1e-03,1.4e-03;1.9e-04;3.4e-02,5pct;10pct;25pct,78_Sst_HPF;78_Sst_HPF;78_Sst_HPF,0.5;0.4;0.1,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.009427832248080456
GO:0003924,GTPase activity,4,2,2,0.0049921410844897835,0.02526349661151779,2.1500767919239947,0.0023489360792323965,0.007824939316583387,2.1500767919239947,0.992419321636584,2.1274521096838765,2.16321049616585,0.03575838648197349,2.127;2.151;2.163;2.161,3.3e-03;1.7e-03;2.6e-03;1.5e-03,9.4e-03;7.3e-03;8.0e-03;6.1e-03,5pct;10pct;5pct;10pct,356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.5;0.4,GO_MF,CA3_do_combined,TRUE,v7_weighted_standalone,0.009460415511965206
GO:0007409,axonogenesis,6,2,3,0.005039560549598957,0.049083734121321276,2.3168588227589018,0.0012991968035163234,0.00824149527911961,2.3168588227589018,0.9252868802416352,2.1750822649210257,2.570368565267287,0.3952863003462612,2.191;2.57;2.21;2.179;2.455;2.175,2.5e-03;1.7e-04;1.3e-03;1.8e-03;4.0e-04;7.5e-04,9.3e-03;1.2e-03;3.8e-02;7.7e-03;2.5e-03;2.7e-02,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,0.009520892853703876
GO:0051650,establishment of vesicle localization,1,1,1,0.00502224085071245,0.01608538461147999,2.040269238862429,0.00502224085071245,0.01608538461147999,2.040269238862429,1,2.040269238862429,2.040269238862429,0,2.04,5e-03,1.6e-02,5pct,78_Sst_HPF,0.5,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.009673061960053884
GO:0006082,organic acid metabolic process,2,1,2,0.00574264487755886,0.023685925867757637,2.3875193797684173,4.897422713235106e-4,0.0026269750935487227,2.3875193797684173,0.9440040121453119,2.303117683977662,2.493021499506862,0.18990381552919988,2.303;2.493,8.1e-04;9.3e-05,4.2e-03;7.2e-04,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.009704749024924887
GO:0007611,learning or memory,1,1,1,0.00572801702108918,0.02058738585177184,1.9801045347765145,0.00572801702108918,0.02058738585177184,1.9801045347765145,1,1.9801045347765145,1.9801045347765145,0,1.98,5.7e-03,2.1e-02,10pct,376_Astro,0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.009704749024924887
GO:0043436,oxoacid metabolic process,2,1,2,0.00574264487755886,0.023685925867757637,2.3875193797684173,4.897422713235106e-4,0.0026269750935487227,2.3875193797684173,0.9440040121453119,2.303117683977662,2.493021499506862,0.18990381552919988,2.303;2.493,8.1e-04;9.3e-05,4.2e-03;7.2e-04,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.009704749024924887
GO:0061564,axon development,3,1,3,0.00569079698245353,0.031828183745778345,2.475279639152639,2.1884504041511953e-4,0.004586840593682384,2.475279639152639,0.9190780403579395,2.292330657611971,2.6634313044472013,0.3711006468352305,2.361;2.663;2.292,1.9e-04;3.1e-05;1.1e-03,1.3e-03;3.0e-04;3.8e-02,5pct;10pct;25pct,376_Astro;376_Astro;376_Astro,0.5;0.4;0.1,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.009704749024924887
GO:0000166,nucleotide binding,3,1,3,0.005721741407875832,0.025958893000548187,2.486706319467955,5.670160726354461e-4,0.005277024561753115,2.486706319467955,0.8239587496329153,2.107042332445353,2.8978672050812952,0.7908248726359424,2.234;2.898;2.107,6.3e-04;5.8e-06;2.5e-03,2.6e-03;6.1e-05;3.9e-02,5pct;10pct;25pct,376_Astro;376_Astro;376_Astro,0.5;0.4;0.1,GO_MF,376_Astro,TRUE,v7_weighted_standalone,0.009704749024924887
GO:0030139,endocytic vesicle,1,1,1,0.00506213043783517,0.01173223172062975,1.9314412809136063,0.00506213043783517,0.011732231720629751,1.9314412809136063,1,1.9314412809136063,1.9314412809136063,0,1.931,5.1e-03,1.2e-02,10pct,78_Sst_HPF,0.4,GO_CC,78_Sst_HPF,TRUE,v7_weighted_standalone,0.009718641449561752
mmu05163,Human cytomegalovirus infection,1,1,1,0.00587477854495117,0.01263077387164503,2.0043111717376476,0.00587477854495117,0.012630773871645032,2.0043111717376476,1,2.0043111717376476,2.0043111717376476,0,2.004,5.9e-03,1.3e-02,10pct,376_Astro,0.4,KEGG,376_Astro,TRUE,v7_weighted_standalone,0.009900392812522167
GO:0072521,purine-containing compound metabolic process,3,1,3,0.005220279393320975,0.030543244771311054,2.5967466150585876,3.32451219073261e-4,0.004108165279829126,2.5967466150585876,0.8670812448086831,2.319969013247942,2.9344961121302573,0.6145270988823155,2.382;2.934;2.32,5.1e-04;7.7e-06;7.5e-04,2.8e-03;1.1e-04;2.7e-02,5pct;10pct;25pct,78_Sst_HPF;78_Sst_HPF;78_Sst_HPF,0.5;0.4;0.1,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.009958431071972178
GO:0043679,axon terminus,3,1,3,0.005211868525183676,0.015392620866204115,2.5245036321265695,8.069097862375143e-4,0.00289864505138286,2.5245036321265695,0.8447876413151012,2.2381624254455663,2.9174850957143477,0.6793226702687813,2.267;2.917;2.238,1.2e-03;2.0e-06;1.9e-03,3.3e-03;1.1e-05;1.3e-02,5pct;10pct;25pct,78_Sst_HPF;78_Sst_HPF;78_Sst_HPF,0.5;0.4;0.1,GO_CC,78_Sst_HPF,TRUE,v7_weighted_standalone,0.009958431071972178
GO:1901137,carbohydrate derivative biosynthetic process,1,1,1,0.00594573016028387,0.02130072261305583,1.8864817059786132,0.005945730160283871,0.021300722613055826,1.8864817059786132,1,1.886481705978613,1.886481705978613,0,1.886,5.9e-03,2.1e-02,10pct,376_Astro,0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.009992129852699282
GO:0015631,tubulin binding,1,1,1,0.00597243483322244,0.02296196370300734,2.020291382683604,0.005972434833222441,0.02296196370300734,2.020291382683604,1,2.020291382683604,2.020291382683604,0,2.02,6e-03,2.3e-02,10pct,376_Astro,0.4,GO_MF,376_Astro,TRUE,v7_weighted_standalone,0.010009205191411569
GO:0046907,intracellular transport,2,1,2,0.006109008903052276,0.0247922383222883,2.3339485710667573,7.121452200417017e-4,0.0034391466570152917,2.3339485710667573,0.8888047249515499,2.1318131387712644,2.4956569169031524,0.36384377813188795,2.496;2.132,1.0e-04;1.5e-03,7.7e-04;6.8e-03,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.010153709852600624
GO:0050839,cell adhesion molecule binding,1,1,1,0.00609724459910364,0.02296196370300734,1.855457618072848,0.00609724459910364,0.02296196370300734,1.855457618072848,1,1.855457618072848,1.855457618072848,0,1.855,6.1e-03,2.3e-02,10pct,376_Astro,0.4,GO_MF,376_Astro,TRUE,v7_weighted_standalone,0.010153709852600624
GO:0030658,transport vesicle membrane,3,1,3,0.006090374492189293,0.01769077542787409,2.5222711447824704,5.274467769888066e-4,0.0016966420264860056,2.5222711447824704,0.8373352514912734,2.240662130582812,2.9398916055265825,0.6992294749437704,2.244;2.94;2.241,9.5e-04;6.3e-06;5.1e-04,2.5e-03;3.3e-05;4.5e-03,5pct;10pct;25pct,376_Astro;376_Astro;376_Astro,0.5;0.4;0.1,GO_CC,376_Astro,TRUE,v7_weighted_standalone,0.010153709852600624
GO:0009142,nucleoside triphosphate biosynthetic process,6,2,3,0.0054291101147688,0.052702781380676016,2.306968643071908,0.0016380823274617317,0.007289661431018131,2.306968643071908,0.9332864711789861,2.1405771700806393,2.504242336264045,0.36366516618340583,2.187;2.449;2.504;2.141;2.431;2.473,1.9e-03;2.3e-04;2.0e-04;4.0e-03;4.9e-04;1.4e-04,7.9e-03;1.5e-03;1.0e-02;1.4e-02;2.9e-03;8.6e-03,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,0.010194108900513895
GO:0060627,regulation of vesicle-mediated transport,2,2,1,0.005421397029991882,0.022779795539731983,2.574830149950164,1.0498397017963295e-4,8.326665182151904e-4,2.574830149950164,0.9701424780394166,2.520469161063941,2.629191138836387,0.10872197777244574,2.629;2.52,8.9e-05;1.2e-04,7.1e-04;9.5e-04,10pct;10pct,356_CA3_do;358_CA3_do,0.4;0.4,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,0.010194108900513895
GO:0006898,receptor-mediated endocytosis,1,1,1,0.00538410146158026,0.02076724849466674,2.0281724535421155,0.00538410146158026,0.020767248494666737,2.0281724535421155,1,2.0281724535421155,2.0281724535421155,0,2.028,5.4e-03,2.1e-02,10pct,78_Sst_HPF,0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.010214684644582556
GO:0019897,extrinsic component of plasma membrane,1,1,1,0.00538871510465457,0.01204701062297458,1.9132874422032624,0.00538871510465457,0.01204701062297458,1.9132874422032624,1,1.9132874422032624,1.9132874422032624,0,1.913,5.4e-03,1.2e-02,10pct,78_Sst_HPF,0.4,GO_CC,78_Sst_HPF,TRUE,v7_weighted_standalone,0.010214684644582556
GO:0042470,melanosome,1,1,1,0.00544255809870425,0.01204701062297458,1.9815130204987086,0.005442558098704249,0.01204701062297458,1.9815130204987086,1,1.9815130204987084,1.9815130204987084,0,1.982,5.4e-03,1.2e-02,10pct,78_Sst_HPF,0.4,GO_CC,78_Sst_HPF,TRUE,v7_weighted_standalone,0.010251862582150457
GO:0048770,pigment granule,1,1,1,0.00544255809870425,0.01204701062297458,1.9815130204987086,0.005442558098704249,0.01204701062297458,1.9815130204987086,1,1.9815130204987084,1.9815130204987084,0,1.982,5.4e-03,1.2e-02,10pct,78_Sst_HPF,0.4,GO_CC,78_Sst_HPF,TRUE,v7_weighted_standalone,0.010251862582150457
GO:0005216,monoatomic ion channel activity,1,1,1,0.00546069950469024,0.02056476196447176,1.9323547769271576,0.00546069950469024,0.02056476196447176,1.9323547769271576,1,1.9323547769271576,1.9323547769271576,0,1.932,5.5e-03,2.1e-02,10pct,78_Sst_HPF,0.4,GO_MF,78_Sst_HPF,TRUE,v7_weighted_standalone,0.010253789979026501
GO:0005743,mitochondrial inner membrane,1,1,1,0.0054809529291094,0.01158830047868846,1.939218737311192,0.0054809529291094,0.01158830047868846,1.939218737311192,1,1.939218737311192,1.939218737311192,0,1.939,5.5e-03,1.2e-02,5pct,78_Sst_HPF,0.5,GO_CC,78_Sst_HPF,TRUE,v7_weighted_standalone,0.010259658764176659
GO:0065003,protein-containing complex assembly,4,2,2,0.005494846887556096,0.03389122177545331,2.1577533747616515,0.0024971152838264682,0.010122990696867095,2.1577533747616515,0.9618811015536876,2.067174033094542,2.2220518103254165,0.1548777772308747,2.222;2.092;2.219;2.067,2.0e-03;3.7e-03;1.8e-03;2.7e-03,8.0e-03;1.4e-02;7.7e-03;1.2e-02,5pct;10pct;5pct;10pct,356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.5;0.4,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,0.010286085332193424
GO:0033043,regulation of organelle organization,1,1,1,0.00621238286157016,0.0221842187992199,1.9263919379304664,0.00621238286157016,0.0221842187992199,1.9263919379304664,1,1.9263919379304664,1.9263919379304664,0,1.926,6.2e-03,2.2e-02,10pct,376_Astro,0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.010297237345890265
GO:0050806,positive regulation of synaptic transmission,2,1,2,0.005518267284238573,0.022226346765579493,2.3684344115534595,0.0021986418224983002,0.007364158825638594,2.3684344115534595,0.7615305080789354,2.0066575617634843,2.820655473790928,0.8139979120274439,2.007;2.821,3.9e-03;1.1e-05,1.3e-02;1.4e-04,5pct;10pct,78_Sst_HPF;78_Sst_HPF,0.5;0.4,GO_BP,78_Sst_HPF,TRUE,v7_weighted_standalone,0.01029732742448257
GO:0030705,cytoskeleton-dependent intracellular transport,2,1,2,0.0062687936102262766,0.024952812268964265,2.348149494410977,3.4974956113460867e-4,0.00206409288741743,2.348149494410977,0.9823683076176929,2.3220907037138376,2.3807229827824004,0.05863227906856272,2.322;2.381,4.0e-04;2.9e-04,2.3e-03;1.7e-03,5pct;10pct,376_Astro;376_Astro,0.5;0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.01030603297333396
GO:0048519,negative regulation of biological process,1,1,1,0.00624400632086327,0.02222545015175448,1.833325409694897,0.006244006320863271,0.02222545015175448,1.833325409694897,1,1.833325409694897,1.833325409694897,0,1.833,6.2e-03,2.2e-02,10pct,376_Astro,0.4,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.01030603297333396
GO:0031965,nuclear membrane,1,1,1,0.00625366448933666,0.01368857671554803,1.9645992548947784,0.00625366448933666,0.01368857671554803,1.9645992548947784,1,1.9645992548947784,1.9645992548947784,0,1.965,6.3e-03,1.4e-02,10pct,376_Astro,0.4,GO_CC,376_Astro,TRUE,v7_weighted_standalone,0.01030603297333396
mmu05208,Chemical carcinogenesis - reactive oxygen species,2,1,2,0.005558659828671907,0.011855048117024529,2.4306945787670955,3.354385221180188e-4,8.891920576812121e-4,2.4306945787670955,0.9698316580052341,2.3732173051166443,2.476676397687456,0.10345909257081187,2.477;2.373,1.9e-04;5.2e-04,4.9e-04;1.4e-03,5pct;10pct,78_Sst_HPF;78_Sst_HPF,0.5;0.4,KEGG,78_Sst_HPF,TRUE,v7_weighted_standalone,0.010340488314827553
GO:0065007,biological regulation,1,1,1,0.00631069797716088,0.01956482922237438,1.9642737048424208,0.00631069797716088,0.01956482922237438,1.9642737048424208,1,1.9642737048424208,1.9642737048424208,0,1.964,6.3e-03,2e-02,5pct,376_Astro,0.5,GO_BP,376_Astro,TRUE,v7_weighted_standalone,0.010346808336537484
GO:0016192,vesicle-mediated transport,4,2,2,0.005546722284900067,0.03436917101252912,2.117428585678535,0.007399171585467326,0.021145131850952986,2.117428585678535,0.8704162125352752,1.9020499910398885,2.4072868582553086,0.5052368672154202,1.902;2.407;1.906;2.361,8.1e-03;3.3e-04;1.8e-02;3.2e-04,2.4e-02;2.0e-03;4.9e-02;2.1e-03,5pct;10pct;5pct;10pct,356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.5;0.4,GO_BP,CA3_do_combined,TRUE,v7_weighted_standalone,0.010351633686713196
GO:0005911,cell-cell junction,1,1,1,0.00633624939101864,0.01371693549484256,1.9309446145243705,0.00633624939101864,0.01371693549484256,1.9309446145243705,1,1.9309446145243705,1.9309446145243705,0,1.931,6.3e-03,1.4e-02,10pct,376_Astro,0.4,GO_CC,376_Astro,TRUE,v7_weighted_standalone,0.01036062400423318
GO:0030672,synaptic vesicle membrane,3,1,3,0.005610730323476328,0.01675568618710138,2.4780601441762258,5.546008866818723e-4,0.0024035372874467767,2.4780601441762258,0.8495788356895869,2.1535346250807845,2.829758860237235,0.6762242351564507,2.262;2.83;2.154,6.5e-04;5.4e-06;2.3e-03,1.9e-03;2.8e-05;1.4e-02,5pct;10pct;25pct,78_Sst_HPF;78_Sst_HPF;78_Sst_HPF,0.5;0.4;0.1,GO_CC,78_Sst_HPF,TRUE,v7_weighted_standalone,0.010372924270871359
GO:0099501,exocytic vesicle membrane,3,1,3,0.005610730323476328,0.01675568618710138,2.4780601441762258,5.546008866818723e-4,0.0024035372874467767,2.4780601441762258,0.8495788356895869,2.1535346250807845,2.829758860237235,0.6762242351564507,2.262;2.83;2.154,6.5e-04;5.4e-06;2.3e-03,1.9e-03;2.8e-05;1.4e-02,5pct;10pct;25pct,78_Sst_HPF;78_Sst_HPF;78_Sst_HPF,0.5;0.4;0.1,GO_CC,78_Sst_HPF,TRUE,v7_weighted_standalone,0.010372924270871359
GO:0043204,perikaryon,5,2,3,0.005595053168708481,0.022284018566768666,2.176235274976191,0.002451911593660653,0.007542471819871848,2.176235274976191,0.8929366608617033,1.8491647923259888,2.3731311090064264,0.5239663166804376,2.373;1.976;1.849;2.318;2.035,6.3e-04;4.1e-03;8.8e-03;4.4e-04;4.1e-03,1.9e-03;9.7e-03;4.6e-02;1.4e-03;1.0e-02,5pct;10pct;25pct;5pct;10pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4,GO_CC,CA3_do_combined,TRUE,v7_weighted_standalone,0.010405730251903536
mmu04723,Retrograde endocannabinoid signaling,6,2,3,0.005609603767719984,0.01722719913726786,2.2652779321017804,0.0020689085312494758,0.0036133143188689636,2.2652779321017804,0.9120556922036169,2.0497256932583623,2.5107243909504855,0.4609986976921232,2.066;2.492;2.362;2.05;2.511;2.355,4.3e-03;1.9e-04;6.5e-04;3.5e-03;1.6e-04;4.1e-04,5.5e-03;5.9e-04;1.1e-02;4.5e-03;5.0e-04;7.4e-03,5pct;10pct;25pct;5pct;10pct;25pct,356_CA3_do;356_CA3_do;356_CA3_do;358_CA3_do;358_CA3_do;358_CA3_do,0.5;0.4;0.1;0.5;0.4;0.1,KEGG,CA3_do_combined,TRUE,v7_weighted_standalone,0.010405730251903536
